Id,Reputation,UpVotes,DownVotes,AccountId
"19779","114","0","0","1134985"
"19780","101","0","0","330881"
"19782","1","0","0","1834989"
"19783","101","1","0","1573536"
"19784","540","32","1","508550"
"19785","123","3","0","1075227"
"19786","11","0","0","1836012"
"19787","23","0","0","1836090"
"19788","1","0","0","1836145"
"19789","101","0","0","1161721"
"19790","185","18","0","1195946"
"19791","101","2","0","954567"
"19792","66","1","0","1489763"
"19793","18","0","0","1836836"
"19795","131","14","0","1798432"
"19796","140","11","0","1596692"
"19797","16","1","0","1496957"
"19799","101","0","0","430153"
"19801","101","0","0","1260075"
"19802","101","0","0","1129500"
"19803","101","1","0","403272"
"19804","101","24","0","1780230"
"19805","1","0","0","1838505"
"19806","1","0","0","1143472"
"19807","101","0","0","222828"
"19808","104","5","0","1839065"
"19809","101","1","0","96084"
"19810","205","35","1","203717"
"19811","101","0","0","453102"
"19812","191","2","0","39281"
"19813","101","0","0","76127"
"19814","131","4","0","1785504"
"19815","221","9","0","269000"
"19816","101","0","0","1317173"
"19817","101","1","0","1115651"
"19818","101","0","0","1713992"
"19819","101","14","0","56155"
"19820","632","18","0","975532"
"19821","1","0","0","1176154"
"19822","21","0","0","1840064"
"19823","101","0","0","93063"
"19824","101","2","0","124675"
"19826","1","0","0","1265183"
"19828","101","0","0","451920"
"19829","726","40","4","1840594"
"19830","101","0","0","1241050"
"19832","10","0","0","1221379"
"19833","106","0","0","1353919"
"19835","101","0","0","271052"
"19836","14","0","0","1841336"
"19837","101","1","0","253757"
"19838","101","30","0","218902"
"19839","1109","5","5","952398"
"19840","101","0","0","438993"
"19841","133","0","0","1841684"
"19842","101","0","0","475775"
"19843","17","0","0","1783272"
"19845","23","1","0","1840167"
"19846","419","19","1","1383921"
"19847","1","0","0","1556855"
"19848","21","0","0","1842889"
"19849","81","0","0","1842891"
"19850","1","0","0","1416941"
"19851","101","1","0","51095"
"19852","12","0","0","1771766"
"19853","11","0","0","1750050"
"19854","101","0","0","83634"
"19855","357","60","0","1839837"
"19856","1","0","0","485808"
"19857","66","1","0","1842714"
"19858","101","1","0","20270"
"19859","101","3","0","9314"
"19861","171","4","0","287753"
"19862","101","0","0","306345"
"19863","101","133","0","4172"
"19864","1","0","0","1843909"
"19865","19","0","0","1840111"
"19866","8","0","0","1843976"
"19867","101","0","0","1471902"
"19868","204","3","0","1613105"
"19869","101","0","0","371814"
"19871","148","6","0","393347"
"19872","41","1","0","1604722"
"19873","101","2","0","236460"
"19874","1","0","0","1844646"
"19875","101","1","0","31204"
"19876","146","129","0","1793115"
"19877","1","0","0","357251"
"19878","9","0","0","1844944"
"19879","1","0","0","1641797"
"19880","1","0","0","1417484"
"19881","101","0","0","420642"
"19882","1","0","0","1845356"
"19883","1","0","0","1429108"
"19884","1","0","0","1843522"
"19885","1","0","0","968755"
"19886","11","0","0","1847615"
"19887","13","0","0","1847691"
"19888","36","0","0","1847721"
"19889","141","61","1","1844915"
"19890","101","0","0","131187"
"19891","101","0","0","450475"
"19892","101","3","0","1031680"
"19893","101","2","0","540824"
"19894","101","0","0","1074881"
"19895","300","14","0","222207"
"19896","2","0","0","1644605"
"19897","101","2","0","1804433"
"19898","1","0","0","1848673"
"19899","18","0","0","1848770"
"19900","1","0","0","345940"
"19902","123","0","0","1825556"
"19903","150","0","0","1752799"
"19904","297","10","1","1320530"
"19905","421","31","3","249430"
"19906","101","0","0","50815"
"19907","163","176","1","1140701"
"19908","101","0","0","197658"
"19909","258","9","0","88971"
"19910","16","0","0","1849309"
"19912","1","0","0","331752"
"19913","119","2","0","1776601"
"19915","491","23","1","113366"
"19916","101","2","0","1566215"
"19917","118","1","0","1135335"
"19918","101","0","0","1258735"
"19919","101","0","0","228331"
"19920","6","0","0","1841054"
"19921","1","0","0","1850559"
"19923","1","0","0","1004501"
"19924","1","0","0","1776536"
"19925","1","0","0","466232"
"19926","1","0","0","350551"
"19927","101","0","0","191656"
"19928","121","0","0","1792949"
"19929","101","0","0","1584228"
"19930","1","0","0","1148145"
"19931","111","2","0","1851256"
"19933","1","0","0","887353"
"19934","26","0","0","1236688"
"19936","101","1","0","88398"
"19937","13","0","0","1037647"
"19938","1","0","0","1851957"
"19939","101","0","0","1664284"
"19940","279","28","0","1200234"
"19941","101","0","0","163461"
"19942","239","3","0","1849664"
"19943","52","0","0","1852357"
"19944","86","0","0","1852457"
"19945","36","0","0","1852542"
"19946","101","1","0","21256"
"19947","1","0","0","362621"
"19948","81","7","0","1222306"
"19950","1","0","0","1853036"
"19951","1","0","0","381999"
"19952","179","0","1","993090"
"19953","101","0","0","8031"
"19955","99","10","0","1789139"
"19956","134","7","0","1101365"
"19957","111","0","0","1479242"
"19958","37","1","0","1853448"
"19959","1","0","0","380277"
"19960","111","0","0","1843066"
"19961","101","0","0","162592"
"19962","103","0","0","1135767"
"19963","101","16","0","1126622"
"19964","127","10","0","407573"
"19965","101","27","0","1852111"
"19966","1","0","0","1812537"
"19967","101","0","0","214099"
"19968","101","0","0","301808"
"19971","101","15","0","356387"
"19972","103","1","0","1625853"
"19973","101","7","0","39178"
"19974","148","11","0","1851913"
"19975","101","1","0","164062"
"19977","344","52","0","1854482"
"19978","303","14","0","1854760"
"19979","126","1","0","1275609"
"19980","101","1","0","93403"
"19981","1","0","0","1538128"
"19982","101","0","0","1779712"
"19983","1","0","0","198330"
"19984","1","0","0","1855286"
"19985","1","0","0","1855308"
"19986","1","0","0","1740813"
"19987","101","0","0","1468083"
"19988","1","0","0","799179"
"19989","101","0","0","1661829"
"19990","131","1","0","1855805"
"19991","78","0","0","1855295"
"19992","101","0","0","231012"
"19993","101","0","0","1729880"
"19994","1","0","0","1834821"
"19995","81","0","0","1856559"
"19996","116","0","0","197186"
"19998","101","0","0","1154735"
"20001","1","0","0","1111497"
"20003","101","0","0","1464756"
"20004","206","9","1","412822"
"20005","151","4","0","1015651"
"20006","1","0","0","1565512"
"20007","141","5","0","1469588"
"20008","136","0","0","1134158"
"20009","1","0","0","261699"
"20010","101","0","0","316068"
"20011","101","1","0","1495955"
"20013","1","0","0","1642678"
"20015","101","0","0","1827555"
"20016","101","0","0","1437451"
"20017","101","0","0","1245817"
"20018","101","1","0","67867"
"20019","198","15","0","533957"
"20020","48","1","0","1534525"
"20022","101","0","0","30020"
"20023","101","0","0","1597186"
"20024","13","0","0","1778003"
"20025","101","1","0","469565"
"20026","22","0","0","1860452"
"20027","303","5","1","1858997"
"20029","21","0","0","1834095"
"20030","101","0","0","63101"
"20032","143","3","0","1573587"
"20033","1","0","0","1860705"
"20034","11","0","0","1861000"
"20035","109","10","0","1361534"
"20036","1","0","0","427042"
"20037","1","0","0","1104662"
"20038","16","0","0","1673298"
"20039","101","0","0","1774326"
"20042","1","0","0","424095"
"20043","101","2","0","1361871"
"20044","1","0","0","1739471"
"20045","21","0","0","1862597"
"20046","101","1","0","1751786"
"20048","25","0","0","1678100"
"20049","101","2","0","81972"
"20050","1","0","0","1852838"
"20051","1","0","0","1861982"
"20052","6","0","0","482839"
"20053","101","1","0","31330"
"20054","8","0","0","914970"
"20055","101","1","0","41499"
"20056","1","0","0","170545"
"20057","101","0","0","1462563"
"20058","1","0","0","1840488"
"20059","101","3","0","1687614"
"20060","21","0","0","1863842"
"20062","101","2","0","1165812"
"20063","11","0","0","1863967"
"20064","101","0","0","1792420"
"20066","101","1","0","112365"
"20067","26","0","0","1864439"
"20068","1","0","0","1831925"
"20069","101","0","0","120089"
"20070","31","0","0","1864731"
"20071","103","2","0","1737280"
"20072","329","1","0","1115976"
"20073","1","0","0","1864957"
"20074","1","0","0","11348"
"20075","1652","148","35","1391551"
"20077","1","0","0","1488461"
"20078","101","0","0","349248"
"20079","101","0","0","1761052"
"20080","1","0","0","1865733"
"20082","101","0","0","37613"
"20083","101","0","0","1158049"
"20084","101","0","0","207493"
"20086","101","0","0","936395"
"20087","33","1","0","404134"
"20088","41","1","0","47928"
"20089","101","0","0","809083"
"20090","101","2","0","1862071"
"20092","101","1","0","1631228"
"20093","101","0","0","948975"
"20094","101","1","0","483406"
"20095","1","0","0","1104661"
"20096","16","0","0","1867128"
"20097","1","0","0","1867158"
"20098","101","0","0","275230"
"20099","101","1","0","268901"
"20100","101","2","0","188360"
"20101","41","0","0","1867691"
"20102","131","5","0","991544"
"20103","101","0","0","201523"
"20104","101","1","0","541610"
"20105","101","0","0","294554"
"20106","498","20","2","172385"
"20107","1","0","0","955885"
"20108","101","0","0","334826"
"20109","481","0","0","7694"
"20111","143","3","1","896463"
"20112","101","0","0","1568764"
"20113","11","0","0","429355"
"20114","101","0","0","1849745"
"20115","342","24","0","485574"
"20116","101","0","0","150124"
"20117","101","0","0","126362"
"20118","230","33","5","1344851"
"20119","101","13","0","54090"
"20120","101","13","0","39770"
"20121","101","1","0","60247"
"20122","141","0","0","1810543"
"20123","101","0","0","1868749"
"20124","1","0","0","1868845"
"20125","101","4","0","87262"
"20126","101","2","0","120324"
"20127","101","23","0","52705"
"20128","101","0","0","116779"
"20129","1","0","0","66274"
"20130","101","1","0","1053986"
"20133","101","0","0","317381"
"20134","1","0","0","1869848"
"20135","33","0","0","1869850"
"20136","101","0","0","902489"
"20137","101","0","0","332090"
"20138","179","12","2","1394594"
"20139","1","0","0","1870404"
"20140","447","12","0","150501"
"20141","101","0","0","153874"
"20142","1","0","0","1833086"
"20143","1","0","0","1610299"
"20144","122","5","0","1371379"
"20145","421","19","0","1870604"
"20146","101","0","0","24597"
"20147","1","0","0","1179027"
"20148","1","0","0","1224373"
"20149","13","0","0","1870798"
"20150","71","4","0","198358"
"20151","1","0","0","1102452"
"20152","101","4","0","1027813"
"20153","101","0","0","174293"
"20154","1","0","0","1074295"
"20155","88","9","0","903989"
"20156","101","0","0","1119930"
"20157","1","0","0","1421173"
"20158","2","0","0","1871580"
"20159","1","0","0","351718"
"20160","101","0","0","432578"
"20161","101","0","0","251945"
"20162","101","0","0","100965"
"20163","101","0","0","266125"
"20164","13","0","0","1871986"
"20165","101","2","0","72093"
"20166","166","52","0","471707"
"20167","218","8","0","1411566"
"20168","1","0","0","1872838"
"20169","101","0","0","484592"
"20171","101","2","0","140202"
"20172","101","0","0","198178"
"20173","327","185","15","1309947"
"20174","279","7","0","379916"
"20175","101","0","0","1517346"
"20176","101","0","0","975586"
"20177","11","0","0","1873682"
"20178","195","1","0","1386148"
"20179","95","2","0","1206338"
"20182","13","0","0","1874007"
"20183","101","1","0","37751"
"20184","156","0","0","1451539"
"20185","128","8","0","34640"
"20186","101","0","0","1817958"
"20187","1","0","0","378590"
"20188","1","0","0","1874248"
"20189","1","0","0","1868270"
"20190","101","0","0","974927"
"20191","1","0","0","890417"
"20192","101","0","0","323297"
"20193","101","0","0","998554"
"67304","1","0","0","1002114"
"67305","1","0","0","6457911"
"67306","1","0","0","6429850"
"67307","1","0","0","6221755"
"67308","1","0","0","6453940"
"67309","1","0","0","3345471"
"67311","101","0","0","2181667"
"67312","101","0","0","6458594"
"67313","1","0","0","6459964"
"67314","1","0","0","6204462"
"67315","101","0","0","2008420"
"67316","1","0","0","6460174"
"67317","101","0","0","125955"
"67318","101","0","0","3415315"
"67319","1","0","0","6445197"
"67320","1","0","0","6202370"
"67321","1","0","0","4144296"
"67322","101","0","0","1751450"
"67323","13","0","0","4510014"
"67324","1","0","0","5348030"
"67325","101","2","0","108325"
"67327","101","0","0","2140425"
"67328","1","0","0","5459647"
"67329","1","0","0","6461457"
"67330","3","0","0","6126960"
"67331","1","0","0","6461723"
"67332","101","0","0","3405150"
"67333","127","9","0","2245599"
"67334","1","0","0","5796259"
"67335","8","0","0","6462369"
"67336","101","0","0","3327868"
"67337","11","0","0","6455688"
"67338","1","0","0","6015578"
"67339","1","0","0","1528579"
"67340","101","3","0","877747"
"67341","18","0","0","6463239"
"67342","101","0","0","6462685"
"67343","1","0","0","6415268"
"67344","26","0","0","6150391"
"67345","11","0","0","6463820"
"67346","1","0","0","5763069"
"67347","101","0","0","5164660"
"67348","1","0","0","6464564"
"67349","1","0","0","2189344"
"67350","1","0","0","1438962"
"67351","1","0","0","2628974"
"67352","101","4","0","4083465"
"67353","1","0","0","4867128"
"67354","1","0","0","6464821"
"67356","1","0","0","2441032"
"67358","72","3","0","5634570"
"67360","101","1","0","6405195"
"67361","187","79","0","4595077"
"67362","1","0","0","6354598"
"67363","1","0","0","6465846"
"67364","11","0","0","3464810"
"67366","23","1","0","6010753"
"67368","6","0","0","1431393"
"67369","101","1","0","419823"
"67370","101","1","0","4282195"
"67371","26","0","0","6466795"
"67372","31","3","0","3483457"
"67373","1","0","0","6463057"
"67374","1","0","0","6331289"
"67375","101","0","0","2462233"
"67376","121","0","0","237089"
"67377","113","2","0","1019129"
"67378","180","15","2","4741002"
"67379","101","2","0","6468011"
"67380","126","0","0","422889"
"67381","1","0","0","5123119"
"67382","1","0","0","6461960"
"67383","8","0","0","6468369"
"67384","101","0","0","2575783"
"67385","1","0","0","409933"
"67386","1","0","0","3492788"
"67387","1","0","0","6468793"
"67388","1","0","0","4612131"
"67389","1","0","0","4713281"
"67391","11","0","0","6469766"
"67393","8","0","0","6466333"
"67394","1","0","0","4434137"
"67395","101","0","0","1676077"
"67396","1","0","0","6470419"
"67397","21","0","0","6470453"
"67398","1","0","0","1892791"
"67399","36","0","0","6470426"
"67400","1","0","0","4124659"
"67402","101","1","0","134246"
"67403","1","0","0","976448"
"67404","10","0","0","5378601"
"67405","101","0","0","3884992"
"67406","121","16","0","6229359"
"67407","101","0","0","4863830"
