Id,PostId,VoteTypeId,UserId
"4440","1242","2",""
"4441","466","2",""
"4442","1252","2",""
"4444","1171","5","486"
"4445","1228","5","486"
"4446","1050","5","486"
"4447","1210","5","486"
"4448","1187","5","486"
"4449","1187","2",""
"4450","1249","2",""
"4451","1128","5","486"
"4453","17","5","486"
"4454","17","2",""
"4455","1201","2",""
"4456","1240","2",""
"4457","1253","2",""
"4458","1158","2",""
"4459","973","2",""
"4460","1142","2",""
"4461","1242","2",""
"4462","790","2",""
"4463","512","2",""
"4464","751","2",""
"4465","568","2",""
"4466","455","2",""
"4467","85","2",""
"4468","206","2",""
"4469","1045","2",""
"4470","374","2",""
"4471","1249","2",""
"4472","945","2",""
"4473","1242","2",""
"4474","1245","2",""
"4475","1256","2",""
"4476","1248","2",""
"4477","106","2",""
"4478","1258","2",""
"4479","1128","5","853"
"4480","1248","2",""
"4481","1250","2",""
"4482","1245","5","666"
"4483","1245","2",""
"4484","206","2",""
"4485","1247","2",""
"4486","186","2",""
"4487","870","2",""
"4489","1240","2",""
"4490","1045","2",""
"4491","1045","5","666"
"4492","1128","5","666"
"4493","1155","2",""
"4494","276","2",""
"4495","276","5","13"
"4496","1265","5","853"
"4497","1262","2",""
"4498","902","2",""
"4499","1267","2",""
"4500","1130","2",""
"4501","1245","2",""
"4502","1258","2",""
"4503","1271","2",""
"4504","1265","2",""
"4505","1265","5","402"
"4506","766","2",""
"4507","862","2",""
"4508","789","2",""
"4509","768","2",""
"4510","1095","2",""
"4511","1106","2",""
"4512","1245","2",""
"4513","1272","2",""
"4514","1273","2",""
"4517","1219","2",""
"4518","1274","2",""
"4519","1273","1",""
"4520","766","2",""
"4521","1238","2",""
"4522","1149","2",""
"4523","1147","2",""
"4524","1128","5","250"
"4525","1262","2",""
"4526","85","2",""
"4527","206","2",""
"4528","1271","2",""
"4529","1232","2",""
"4530","1271","2",""
"4531","1277","2",""
"4532","870","2",""
"4533","1265","2",""
"4534","1250","2",""
"4535","1187","2",""
"4536","206","2",""
"4537","85","2",""
"4538","1219","2",""
"4539","187","2",""
"4540","1265","2",""
"4541","1272","3",""
"4542","1083","2",""
"4543","1255","2",""
"4544","85","5","364"
"4545","1183","2",""
"4546","1251","2",""
"4547","1251","2",""
"4548","1277","2",""
"4549","1269","2",""
"4550","1026","2",""
"4551","1026","1",""
"4553","1247","2",""
"4554","1036","5","178"
"4555","760","2",""
"4556","758","2",""
"4557","758","5","465"
"4558","20","5","250"
"4559","462","2",""
"4560","20","5","704"
"4561","1219","2",""
"4562","1214","3",""
"4563","1265","5","704"
"4564","1242","2",""
"4565","502","2",""
"4566","1245","2",""
"4568","1045","2",""
"4569","1295","2",""
"4570","967","1",""
"4571","1266","2",""
"4572","1271","2",""
"4573","1283","2",""
"4574","1271","2",""
"4575","1277","2",""
"4576","1283","2",""
"4577","1266","2",""
"4578","1269","2",""
"4579","1285","2",""
"4580","1280","2",""
"4581","1298","2",""
"4582","1275","2",""
"4583","1293","2",""
"4584","482","2",""
"4585","482","5","666"
"4586","1163","2",""
"4587","1065","2",""
"4588","1171","5","666"
"4589","1171","2",""
"4590","482","2",""
"4591","973","2",""
"4592","455","2",""
"4593","1293","2",""
"4594","1077","2",""
"4595","497","5","214"
"4596","1152","2",""
"4597","1269","2",""
"4598","1271","2",""
"4599","1277","2",""
"4600","1077","2",""
"4602","1077","1",""
"4605","583","2",""
"4606","518","2",""
"4607","1168","2",""
"4608","466","2",""
"4609","1267","2",""
"4610","1290","2",""
"4611","455","2",""
"4612","466","2",""
"4613","1050","2",""
"4614","1163","2",""
"4615","1058","2",""
"4616","1045","5","250"
"4617","1045","2",""
"4618","785","1",""
"4619","455","5","820"
"4620","466","2",""
"4621","1291","2",""
"4622","1177","2",""
"4623","42","2",""
"4624","42","5","560"
"4625","1271","2",""
"4626","1265","5","560"
"4627","1269","2",""
"4628","1290","2",""
"4629","1210","5","560"
"4630","1301","2",""
"4631","1265","5","250"
"4632","1265","2",""
"4633","1277","2",""
"4634","1293","2",""
"4635","1290","2",""
"4636","1265","2",""
"4637","1265","5","270"
"4640","1228","2",""
"4641","1306","2",""
"4642","1298","2",""
"4643","854","2",""
"4644","854","5","888"
"4645","1295","2",""
"4646","1272","2",""
"4647","858","2",""
"4648","894","2",""
"4649","1290","2",""
"4650","1128","5","888"
"4651","1128","2",""
"4652","1079","2",""
"4654","1313","2",""
"4655","1184","2",""
"4656","1188","2",""
"4657","1315","2",""
"4658","1192","2",""
"4659","1317","3",""
"4660","1314","2",""
"4661","1212","2",""
"4662","1187","2",""
"4663","1192","2",""
"4664","1319","2",""
"4665","1050","2",""
"4666","1128","2",""
"4667","1119","2",""
"4668","1086","2",""
"4669","1107","2",""
"4670","1083","2",""
"4671","1081","2",""
"4672","1303","2",""
"4673","1044","2",""
"4674","1066","2",""
"4675","1012","2",""
"4676","889","2",""
"4677","1229","2",""
"4678","1144","1",""
"4679","853","2",""
"4680","1319","2",""
"4681","871","2",""
"4682","1099","1",""
"4683","1158","2",""
"4684","454","2",""
"4685","815","2",""
"4686","1318","10",""
"4687","1319","2",""
"4688","985","2",""
"4689","637","2",""
"4690","207","2",""
"4691","572","2",""
"4692","1242","2",""
"4693","1290","2",""
"4694","1305","2",""
"4695","1317","3",""
"4696","1265","2",""
"4697","1265","5","395"
"4698","1319","2",""
"4699","455","2",""
"4700","466","2",""
"4701","1277","2",""
"4702","1138","3",""
"4703","1310","2",""
"4704","1306","2",""
"4706","1225","2",""
"4707","1281","2",""
"4708","1284","2",""
"4709","1309","2",""
"4710","466","2",""
"4711","1076","2",""
"4712","1223","2",""
"4713","1220","2",""
"4714","1313","2",""
"4715","1319","2",""
"4716","1200","2",""
"4717","455","2",""
"4718","1227","2",""
"4720","1265","2",""
"4721","1247","2",""
"4722","616","2",""
"4723","1144","2",""
"4726","1275","2",""
"4727","325","2",""
"4728","326","2",""
"4729","1144","2",""
"4730","1314","2",""
"4731","1305","2",""
"4732","1295","2",""
"4733","1307","2",""
"4734","1314","5","469"
"4735","1190","2",""
"4736","1327","2",""
"4737","1324","2",""
"4738","549","1",""
"4739","1142","2",""
"4740","1142","1",""
"4741","1176","2",""
"4742","1135","1",""
"4743","1135","2",""
"4744","1314","5","164"
"4746","1329","2",""
"4748","1329","10",""
"4749","1248","2",""
"4750","670","2",""
"4751","1325","2",""
"4752","1306","2",""
"4753","1144","2",""
"4754","1325","2",""
"4755","1324","2",""
"4756","1323","2",""
"4758","973","2",""
"4759","1068","5","250"
"4760","1333","2",""
"4762","766","2",""
"4763","1333","2",""
"4767","1139","2",""
"4768","994","2",""
"4769","1290","2",""
"4770","1250","2",""
"4771","1204","2",""
"4772","1252","2",""
"4773","966","2",""
"4774","1217","2",""
"4775","1217","1",""
"4776","1050","5","214"
"4777","1050","2",""
"4778","1265","2",""
"4779","1269","2",""
"4780","1084","2",""
"4781","1313","2",""
"4782","1319","2",""
"4783","1158","2",""
"4784","1319","2",""
"4785","1031","2",""
"4786","1204","2",""
"4788","1334","2",""
"4789","1333","2",""
"4791","1295","2",""
"4792","1269","2",""
"4793","1271","2",""
"4794","1344","2",""
"4795","764","3",""
"4796","187","2",""
"4797","206","2",""
"4798","85","2",""
"4800","1343","2",""
"4801","1338","2",""
"4802","1066","2",""
"4803","1105","2",""
"4804","1295","2",""
"4805","1307","2",""
"4806","1305","2",""
"4807","1305","1",""
"4808","1290","5","465"
"4809","1325","2",""
"4810","1347","2",""
"4811","1047","2",""
"4812","1333","2",""
"4814","1016","2",""
"4815","1289","3",""
"4816","1340","2",""
"4817","1346","2",""
"4818","839","5","465"
"4819","839","2",""
"4820","1325","2",""
"4821","563","2",""
"4822","1314","2",""
"4823","1331","2",""
"4824","493","2",""
"4825","1162","2",""
"4826","1347","1",""
"4827","1354","2",""
"4829","1023","2",""
"4830","1050","5","560"
"4834","1031","2",""
"4835","630","2",""
"4837","1034","2",""
"4838","1353","2",""
"4840","1025","1",""
"4841","1333","2",""
"4842","1083","2",""
"4843","1144","2",""
"4844","1192","2",""
"4845","1047","2",""
"4846","1351","2",""
"4847","1330","2",""
"4848","1327","2",""
"4849","735","2",""
"4850","1287","2",""
"4852","558","2",""
"4853","1313","2",""
"4854","1345","10",""
"4855","1351","2",""
"4856","1278","2",""
"4857","1358","2",""
"4858","1271","2",""
"4859","1342","2",""
"4860","1356","2",""
"4861","1335","2",""
"4862","1351","2",""
"4863","1319","2",""
"4864","1353","2",""
"4865","1341","2",""
"4866","536","2",""
"4867","867","2",""
"4868","536","5","880"
"4869","1147","2",""
"4870","1336","2",""
"4871","735","2",""
"4872","544","2",""
"4873","1313","2",""
"4874","558","2",""
"4875","421","2",""
"4876","425","2",""
"4877","822","2",""
"4878","822","5","921"
"4879","825","2",""
"4880","827","2",""
"4881","946","2",""
"4882","13","2",""
"4883","24","2",""
"4884","29","2",""
"4885","431","2",""
"4886","613","2",""
"4887","469","2",""
"4888","434","2",""
"4889","1343","2",""
"4890","89","2",""
"4891","89","5","921"
"4892","865","2",""
"4893","109","2",""
"4894","375","2",""
"4895","1012","5","921"
"4896","1327","2",""
"4897","1100","3",""
"4898","765","5","253"
"4899","974","5","253"
"4900","839","5","253"
"4901","1079","2",""
"4902","1305","2",""
"4903","1099","2",""
"4904","1271","2",""
"4905","482","5","582"
"4906","1248","2",""
"4907","20","2",""
"4908","106","2",""
"4909","1067","2",""
"4910","1092","2",""
"4911","558","5","698"
"4912","482","5","698"
"4913","645","5","252"
"4914","645","2",""
"4915","1308","2",""
"4917","829","2",""
"4919","1073","3",""
"4920","1363","3",""
"4921","886","2",""
"4922","1333","2",""
"4923","1363","2",""
"4924","1331","2",""
"4925","1356","3",""
"4926","1365","2",""
"4927","1363","3",""
"4928","856","2",""
"4929","839","2",""
"4930","1364","2",""
"4931","1265","5","57"
"4932","1348","2",""
"4933","1147","2",""
"4934","1128","2",""
"4935","1255","2",""
"4936","1255","1",""
"4937","1344","1",""
"4938","1347","2",""
"4939","1265","5","259"
"4940","1372","2",""
"4941","1366","2",""
"4943","1333","1",""
"4944","1360","2",""
"4945","1254","2",""
"4946","1372","2",""
"4947","326","2",""
"4948","548","2",""
"4949","1248","2",""
"4950","546","5","698"
"4951","1368","2",""
"4952","249","5","698"
"4953","536","5","935"
"4954","637","2",""
"4955","20","5","935"
"4956","1377","2",""
"4957","14","5","935"
"4958","8","5","935"
"4959","7","5","935"
"4960","210","2",""
"4961","1377","2",""
"4962","1377","5","216"
"4963","568","3",""
"4964","426","5","935"
"4965","463","3",""
"4966","791","1",""
"4967","85","5","935"
"4969","1380","2",""
"4970","1382","2",""
"4971","973","2",""
"4972","870","2",""
"4973","1373","2",""
"4974","1366","2",""
"4975","1306","2",""
"4976","1320","2",""
"4977","1323","2",""
"4978","1324","2",""
"4979","1273","2",""
"4980","1303","2",""
"4981","1387","1",""
"4982","1387","2",""
"4983","1390","2",""
"4984","1389","2",""
"4985","1379","2",""
"4986","1382","2",""
"4987","1380","3",""
"4988","1385","2",""
"4989","85","5","274"
"4990","1390","2",""
"4991","1383","2",""
"4992","1393","2",""
"4993","1366","2",""
"4994","1373","2",""
"4995","1079","2",""
"4997","482","2",""
"4998","1335","2",""
"4999","1265","2",""
"5000","1277","2",""
"5001","1271","2",""
"5002","1385","2",""
"5003","1336","2",""
"5005","1079","5","358"
"5006","1313","2",""
"5007","365","2",""
"5008","1374","2",""
"5009","1079","2",""
"5010","1398","2",""
"5011","1375","2",""
"5012","1374","2",""
"5013","1374","2",""
"5014","1368","5","698"
"5015","1332","2",""
"5016","1059","2",""
"5017","1392","3",""
"5018","1390","2",""
"5019","854","2",""
"5021","1363","3",""
"5022","1348","2",""
"5023","884","2",""
"5024","905","2",""
"5026","673","2",""
"5028","651","5","698"
"5029","1402","2",""
"5030","1396","2",""
"5031","1396","5","880"
"5032","1379","2",""
"5033","1368","2",""
"5034","74","2",""
"5035","853","2",""
"5036","870","2",""
"5037","973","2",""
"5038","1313","2",""
"5039","1385","2",""
"5040","1398","2",""
"5041","1068","2",""
"5042","1386","2",""
"5043","1393","2",""
"5045","1368","2",""
"5046","1375","2",""
"5047","1404","2",""
"5048","1381","3",""
"5049","1394","3",""
"5050","1401","3",""
"5051","975","2",""
"5052","1396","5","952"
"5053","13","2",""
"5054","555","2",""
"5055","1319","2",""
"5056","1381","2",""
"5057","1401","2",""
"5058","1394","2",""
"5059","1385","2",""
"5060","1392","3",""
"5061","1102","3",""
"5062","1080","3",""
"5063","1362","2",""
"5064","1349","2",""
"5065","1391","2",""
"5066","1402","3",""
"5067","1396","2",""
"5068","1393","3",""
"5069","915","3",""
"5070","910","2",""
"5071","1404","2",""
"5072","1370","3",""
"5073","1374","2",""
"5074","1265","5","666"
"5075","1085","2",""
"5076","757","1",""
"5077","779","1",""
"5078","649","2",""
"5079","40","3",""
"5080","1375","2",""
"5081","1416","2",""
"5082","279","3",""
"5083","1405","2",""
"5084","343","2",""
"5085","1415","2",""
"5086","696","2",""
"5087","270","2",""
"5088","273","3",""
"5089","278","2",""
"5090","332","3",""
"5091","271","2",""
"5092","277","2",""
"5093","1386","2",""
"5094","707","2",""
"5095","721","2",""
"5096","1120","2",""
"5097","1394","2",""
"5098","1335","5","119"
"5099","1400","2",""
"5100","1390","2",""
"5101","1372","1",""
"5102","1355","2",""
"5103","1416","2",""
"5104","1396","2",""
"5105","1396","5","33"
"5106","1411","2",""
"5107","1392","3",""
"5108","1147","1",""
"5109","1402","2",""
"5111","1418","2",""
"5112","1271","1",""
"5113","1394","2",""
"5114","1366","2",""
"5115","878","2",""
"5116","1416","2",""
"5117","1360","2",""
"5118","1392","3",""
"5119","1095","2",""
"5120","1106","2",""
"5121","766","2",""
"5122","1394","2",""
"5123","1242","2",""
"5124","1400","2",""
"5125","1415","2",""
"5126","1392","3",""
"5127","1376","2",""
"5128","1406","2",""
"5129","1412","2",""
"5130","119","2",""
"5131","865","2",""
"5132","1083","5","896"
"5133","1386","2",""
"5134","975","2",""
"5135","1419","2",""
"5136","933","2",""
"5137","957","2",""
"5138","1398","1",""
"5139","1319","2",""
"5140","1315","2",""
"5141","550","2",""
"5142","530","2",""
"5143","533","2",""
"5144","1377","2",""
"5145","542","2",""
"5146","1128","2",""
"5147","1120","2",""
"5148","1317","2",""
"5149","1106","2",""
"5150","1095","3",""
"5151","1199","2",""
"5152","1100","3",""
"5153","1369","2",""
"5154","1317","2",""
"5155","1370","2",""
"5156","1387","2",""
"5157","870","2",""
"5158","1408","2",""
"5159","1387","2",""
"5160","1385","2",""
"5161","1399","2",""
"5162","1410","3",""
"5163","1399","1",""
"5164","1396","2",""
"5165","1317","5","705"
"5166","1317","2",""
"5167","1106","2",""
"5168","1114","2",""
"5169","1277","2",""
"5170","1095","2",""
"5171","1199","2",""
"5172","918","2",""
"5173","854","5","959"
"5174","1315","2",""
"5175","1321","2",""
"5176","1424","2",""
"5177","1192","2",""
"5178","1184","2",""
"5179","1122","2",""
"5180","1411","2",""
"5181","1428","2",""
"5182","1357","2",""
"5183","1388","2",""
"5184","1326","2",""
"5185","1378","2",""
"5186","1431","2",""
"5187","1426","2",""
"5188","1335","2",""
"5189","1402","2",""
"5190","1375","2",""
"5191","1396","5","642"
"5192","1277","2",""
"5193","1416","2",""
"5194","1392","3",""
"5196","1383","2",""
"5197","1382","2",""
"5198","1199","2",""
"5199","1347","2",""
"5200","1324","2",""
"5201","1050","5","377"
"5202","1259","2",""
"5203","1265","5","976"
"5204","1342","2",""
"5205","558","2",""
"5206","1386","2",""
"5210","1332","2",""
"5211","1332","1",""
"5212","1158","2",""
"5213","872","2",""
"5214","1006","2",""
"5215","864","3",""
"5216","930","5","666"
"5217","22","2",""
"5218","206","2",""
"5219","85","2",""
