Id,PostTypeId,OwnerUserId
"115112","2","51087"
"115113","2","77803"
"115114","2","10728"
"115115","2","75012"
"115117","2","75012"
"115118","2","77808"
"115119","2","77537"
"115120","1","72991"
"115122","2","67831"
"115124","2","77543"
"115125","1","49507"
"115126","1","77797"
"115127","2","75627"
"115128","2","68112"
"115129","1","77745"
"115131","1","66773"
"115132","2","40264"
"115133","2","21890"
"115134","2","34569"
"115135","1","25894"
"115137","2","72423"
"115138","2","77814"
"115141","1","67361"
"115142","1","77364"
"115144","2","67831"
"115146","2","25894"
"115147","2","52682"
"115148","1","76030"
"115149","1","75503"
"115150","1","77554"
"115151","1","66077"
"115152","1","17690"
"115153","1","77807"
"115154","2","50339"
"115157","2","77829"
"115159","1","77831"
"115162","1","69400"
"115163","2","72642"
"115164","2","23432"
"115165","2","55830"
"115166","1","77711"
"115168","2","77837"
"115169","1","50602"
"115170","2","72404"
"115171","2","26037"
"115172","2","76238"
"115173","1","77695"
"115174","2","76238"
"115176","1","18201"
"115177","1","62878"
"115178","2","67831"
"115179","2","77847"
"115180","1","54560"
"115181","2","10728"
"115182","2","75055"
"115183","5","54560"
"115184","4","54560"
"115185","2","77849"
"141708","2","39518"
"141709","2","100996"
"141711","1","55368"
"141712","1","101582"
"141714","1","100931"
"141715","2","63208"
"141716","2","39377"
"141717","2","90223"
"141718","1","95541"
"141719","1","101591"
"141720","1","17663"
"141721","2","93538"
"141722","2","93538"
"141725","2","21890"
"141726","1","91578"
"141727","1","101593"
"141728","1","101106"
"141733","1","91578"
"141735","5","63208"
"141736","4","63208"
"141737","1","31623"
"141738","1","101630"
"141740","2","101431"
"141741","1","90533"
"141743","1","92414"
"141744","1","14941"
"141747","1","100996"
"141748","1","100020"
"141749","2","101431"
"141750","1","69794"
"141751","2","98134"
"141753","1","51676"
"141754","1","101646"
"141755","1","101644"
"141756","2","68844"
"141757","2","80142"
"141758","2","68844"
"141759","2","42500"
"141760","2","46420"
"141762","2","21890"
"141765","2","1684"
"28481","1","15809"
"28482","2","7191"
"28484","1","15905"
"28485","2","11686"
"28486","1","9166"
"28487","2","14586"
"28488","1","10917"
"28490","1","15940"
"28491","1","15915"
"28492","2","15892"
"28493","1","13040"
"28495","2","11686"
"28496","2","4484"
"28497","1","15915"
"28498","2","15937"
"28499","2","11826"
"28500","1","15942"
"28501","2","15836"
"28503","2","3624"
"28504","2","12792"
"55091","2","20"
"55092","2","10728"
"55093","2","28944"
"55094","2","25170"
"55096","2","14418"
"55097","2","20399"
"55100","1","30401"
"55102","2","18568"
"55103","2","29746"
"55104","2","14992"
"55105","1","30405"
"55106","2","30406"
"55109","2","30410"
"55110","2","30410"
"55111","2","29600"
"55112","2","30024"
"55113","1","22732"
"55114","1","30412"
"55115","2","29600"
"55116","2","13911"
"55117","2","29746"
"55118","2","18572"
"55119","2","29746"
"55120","1","5780"
"55121","2","29746"
"55122","1","18564"
"55125","2","25170"
"55126","2","29600"
"55127","1","29695"
"55129","2","26222"
"55130","1","30420"
"55131","1","1510"
"55132","2","27166"
"55133","2","364"
"55134","1","27897"
"55137","2","17438"
"55138","2","10728"
"55139","1","5780"
"55140","1","30432"
"55141","2","5060"
"55142","2","7191"
"55143","2","10793"
"55145","1","30436"
"55146","1","30239"
"55147","2","14099"
"55148","2","9134"
"55151","1","30442"
"55152","1","7367"
"55154","1","24083"
"55155","2","29752"
"55157","2","30446"
"55158","2","3505"
"55159","2","8119"
"55160","2","24025"
"55161","1","22138"
"55162","1","23864"
"55163","2","3505"
"55164","2","7191"
"55165","2","998"
"55166","1","24847"
"55167","2","3794"
"55168","2","24011"
"55169","2","23186"
"55170","1","21852"
"55171","2","19126"
"3505","2","1780"
"3506","1","2017"
"3507","2","1588"
"3508","2","891"
"3509","2","1529"
"3510","2","539"
"3511","2","865"
"3512","1","2018"
"3513","2","1443"
"3514","2","259"
"3516","2","1742"
"3517","2","1143"
"3518","2","2022"
"3519","2","1251"
"3520","1","721"
"3522","2","1628"
"3523","1","1989"
"3524","2","1156"
"3525","2","1638"
"3526","2",""
"83392","2","50715"
"83395","2","14"
"83396","2","50715"
"83397","2","51709"
"83398","2","51710"
"83400","2","21890"
"83401","2","51713"
"83408","1","40707"
"83409","1","19974"
"83410","2","43702"
"83412","1","45149"
"83413","1","51721"
"83414","2","7191"
"83415","2","43702"
"83416","1","51724"
"83418","1","51727"
"83422","2","31963"
"83423","2",""
"83424","1","51727"
"83425","2","5440"
"83426","2","7697"
"83427","2","51713"
"83428","2","22612"
"83429","2","51713"
"83430","2","51713"
"83431","2","50019"
"83433","1","4779"
"83434","2","8514"
"83437","2","6588"
"83439","2","49905"
"83440","1","34947"
"83442","2","51190"
"83443","2","50715"
"83444","1","10822"
"83445","2","50715"
"83446","2","30330"
"83447","2","16420"
"83449","2","16420"
"83450","2","16420"
"83451","2","16420"
"83453","2","16420"
"83454","2","16420"
"83455","1","51747"
"83456","2","51470"
"83457","1","12546"
"83459","2","50590"
"83460","1","51653"
"83464","1","49227"
"83465","2","9142"
"83467","1","39464"
"83468","2","9142"
"83469","2","27379"
"83470","2","7191"
"83472","2","6588"
"83475","2","3302"
"83477","2","5678"
"83478","1","36103"
"83479","2","6588"
"83480","1","36103"
"83481","2","7191"
"83485","1","4779"
"83487","1","35146"
"83490","2","50715"
"83492","2","51774"
"83493","2","9142"
"83494","1","51651"
"83495","1","4779"
"83496","1","50952"
"83497","2","9142"
"83498","2","35236"
"83499","2","9142"
"83500","2","29809"
"83501","1","33744"
"83502","1","51240"
"83503","2","16420"
"83504","2","23408"
"83505","1","33289"
"83507","2","741"
"83508","2","34325"
"83509","2","46410"
"83511","1","51721"
"83512","1","51803"
"83514","1","42525"
"83515","1","51806"
"3275","2","162"
"3276","2","189"
"3277","2","187"
"3278","2","47"
"3279","2","678"
"3280","2","678"
"3281","2",""
"3282","2",""
"3283","2","1580"
"3284","2","370"
"3285","2","769"
"3286","2","288"
"3287","2","1413"
"3288","1","283"
"3289","2","1780"
"3290","1","962"
"3291","2","323"
"3292","2","1288"
"3293","2","919"
"3294","2","1156"
"3295","2","1868"
"3296","2","10"
"3297","1","119"
"3298","2","458"
"3300","1","1505"
"3301","2","1868"
"3302","2","1597"
"3303","2","1923"
"3304","1","1924"
"3305","1",""
"3306","2","189"
"3307","2","1926"
"3308","2","1780"
"3309","2","865"
"3310","2","165"
"3311","1","1628"
"3312","2","1232"
"3313","2","47"
"3314","2","1456"
"3315","2","1352"
"3317","2","1199"
"3318","2","452"
"3319","2","1931"
"3320","2","119"
"3321","2","1931"
"3322","2","1931"
"3323","2","1232"
"3324","2","953"
"3325","1","1934"
"3326","1","469"
"3327","2","1091"
"3328","2","1738"
"3329","2",""
"3330","2","1936"
"3331","2","457"
"3332","1","1477"
"3333","2","962"
"3334","2","1923"
"3335","1","295"
"3336","2","51"
"3338","2","140"
"3339","2","1864"
"3340","2","1004"
"3341","2","1286"
"115484","1","11651"
"115485","2","55830"
"115486","1","77992"
"115487","2","78060"
"115489","1","77507"
"115490","2","69102"
"115491","2","74212"
"115492","2","72642"
"115493","1","78111"
"115494","2","75018"
"115498","2","73459"
"115499","1","72640"
"115500","2","39518"
"115501","1","69925"
"115502","1","78119"
"115503","2","32649"
"115504","1","78123"
"115505","2","75033"
"115507","2","76356"
"115508","2","39518"
"115510","1","57906"
"115512","1","78128"
"115513","2","14467"
"115515","2","50614"
"115518","2","62216"
"115522","1","77797"
"115523","2","40209"
"115526","1","23565"
"115527","1","50614"
"115528","2","10563"
"115529","2","75626"
"115531","1","78144"
"115532","2","78014"
"115534","1","78146"
"115535","1","57766"
"115536","1","78149"
"115537","2","40457"
"115538","2","67769"
"115539","1","78152"
"115540","5","3644"
"115541","4","3644"
"115542","2","72156"
"115543","1","68817"
"115545","1","75341"
"115546","2","36172"
"115547","2","78014"
"115549","2","77898"
"115550","2","76238"
"115551","2","78157"
"115552","2","4546"
"115553","2","51745"
"115554","1","2999"
"115556","1","78087"
"115557","2","4546"
"115558","2","78005"
"115559","1","78173"
"83697","1","11826"
"83698","2","7697"
"83699","2","11826"
"83702","1","51940"
"83703","2","9134"
"83704","2","9134"
"83707","1","17343"
"83708","2","30949"
"83709","1","51778"
"83710","1","43333"
"83711","2","50715"
"83712","1","11399"
"83713","2","7191"
"83714","2","23408"
"83715","1","49088"
"83716","2","5007"
"83717","2","50715"
"83718","2","21890"
"83719","2","50715"
"83720","1","51951"
"83723","1","51950"
"83724","1","51952"
"83725","1","51953"
"83726","2","43702"
"83727","2","41777"
"83729","1","46317"
"83732","1","21890"
"83733","2","43702"
"83734","2","46317"
"83736","2","50715"
"83737","2","34569"
"83738","1","51820"
"83739","1","41777"
"83740","1","41692"
"83742","2","50715"
"83743","2","50715"
"83746","1","2188"
"83747","2","50715"
"83748","2","9134"
"83749","2","7804"
"83750","2","51463"
"83753","1","35335"
"83755","1","2504"
"83757","2","14520"
"83759","2","36172"
"83760","2","32978"
"83761","1","51978"
"83764","2","10684"
"83765","2",""
"83766","2","35335"
"83767","1","14349"
"83768","2","51847"
"28300","2","14354"
"28301","2","10527"
"28302","2","15834"
"28303","2","323"
"28304","1","1923"
"28305","1","1542"
"28306","1","15183"
"28307","2","15202"
"28308","2",""
"28309","2","7191"
"28310","1","15861"
"28311","1",""
"28312","2","15809"
"28313","2","7261"
"28314","2","9825"
"28315","2","7831"
"28316","1","15863"
"28317","2","20"
"28318","2","7328"
"28319","1","6474"
"28320","2","5708"
"28321","2","5824"
"28322","2","7697"
"28323","2","7697"
"28324","2","7697"
"28325","2","3830"
"28326","2","15565"
"28327","2","5824"
"28328","2","7697"
"28329","2","15867"
"28330","2","3505"
"28331","1","6203"
"28332","2","8240"
"115273","1","66773"
"115274","2","40264"
"115275","2","65874"
"115277","1","77920"
"115279","1","77797"
"115280","1","39506"
"115281","1","67158"
"115282","2","32649"
"115283","2","77935"
"115284","2","75055"
"115285","2","1430"
"115286","2","52682"
"115287","2","7697"
"115288","2","57164"
"115289","1","49882"
"115292","1","74967"
"115293","1","77950"
"115297","1","77958"
"115299","2","65776"
"115300","1","68435"
"115304","2","67769"
"115306","2","67769"
"115307","1","75648"
"115309","2","67769"
"115310","2","26037"
"115312","1","68525"
"115313","1","77785"
"115314","1","77797"
"115315","2","67769"
"115316","2","43702"
"115317","5","-1"
"115318","4","-1"
"115319","2","77968"
"115320","2","23432"
"115321","2","24675"
"115322","2","66240"
"115323","1","68760"
"115324","2","77797"
"115325","1","48015"
"115326","2","67831"
"115327","1","75341"
"115329","2","76238"
"115330","2","67831"
"115331","2","1430"
"115332","2","69838"
"115333","2","69838"
"115334","2","69838"
"115335","1","77797"
"115336","2","52682"
"115337","2","1430"
"115338","1","57121"
"115339","1","77985"
"115340","2","62216"
"115341","1","62216"
"115343","2","43702"
"115346","1","77992"
"115347","2","39026"
"115348","2","75012"
"115349","1","77999"
"115350","1","77797"
"115352","1","78003"
"115354","1","78007"
"115355","1","78005"
"115357","2","23432"
"115358","2","23432"
"115359","2","75055"
"115360","1","57681"
"141904","2","35344"
"141905","1","4508"
"141907","2","67769"
"141908","2","101774"
"141909","2","48612"
"141910","1","101727"
"141911","2","101778"
"141912","1","101779"
"141913","1","101780"
"141914","2","86003"
"141915","2","1430"
"141916","1","43702"
"141917","1","95860"
"141918","2","91298"
"141919","2","78255"
"141921","2","39518"
"141922","1","101787"
"141923","1","101786"
"141924","2","31503"
"141925","5","1430"
"141926","4","1430"
"141928","1","57766"
"141930","2","101790"
"141931","1","99971"
"141935","5","40264"
"141936","4","40264"
"141937","1","101238"
"141939","2","85650"
"141940","1","54060"
"141941","1","101538"
"141942","2","55930"
"141943","2","93538"
"141947","1","101761"
"141948","2","101761"
"141949","1","101757"
"141950","1","101812"
"141951","2","5473"
"141953","2","65874"
"141954","1","101811"
"141955","1","101679"
"141956","2","75627"
"141958","2","65874"
"141960","2","30611"
"141961","2","101648"
"141962","2","78255"
"142193","2","101899"
"142195","1","66936"
"28505","2","7191"
"28506","1","15946"
"28507","1","1542"
"28508","2","10920"
"28509","1","9463"
"28510","1","15948"
"28511","1","10661"
"28512","2","7191"
"28513","2","8390"
"28514","1","15951"
"28516","1","16181"
"28517","2",""
"28518","2",""
"28519","2",""
"28520","1","15639"
"28521","2","3505"
"28522","1","1818"
"28523","1","3327"
"28524","2","7191"
"28525","2","7946"
"28526","2","4662"
"28528","2","6813"
"28529","2","13569"
"28531","1","15958"
"28532","1","15492"
"28533","2","12792"
"28534","1","13144"
"28535","2","8390"
"28536","2","12792"
"28537","2","8390"
"28538","1","12522"
"28539","1","7482"
"28540","1","15963"
"28541","2","13052"
"28542","2","15809"
"28544","1","13771"
"28545","2","1573"
"28546","1","14053"
"28547","2","8240"
"28548","2","9166"
"28549","1","15871"
"28550","2","9166"
"28551","2","10367"
"28552","1","15969"
"28553","2","13025"
"28554","2","6383"
"28555","2","13025"
"28556","2","998"
"28557","2","13025"
"28558","2","7191"
"28559","2","9894"
"28560","2","1430"
"28561","2","13025"
"28562","2","13025"
"28563","1","14892"
"28564","2","15970"
"28565","1","15327"
"28566","1","11696"
"28567","2","5224"
"28568","2","10294"
"55172","1","17680"
"55173","2","27897"
"55175","1","30454"
"55177","1","30457"
"55180","2","7831"
"55181","1","29968"
"55182","2","22260"
"55184","1","1829"
"55187","1","30469"
"55188","2","27121"
"55190","2","7191"
"55191","1","22241"
"55192","2","21890"
"55196","2","9857"
"55197","2","9857"
"55200","1","30274"
"55201","1","22138"
"55202","1","4360"
"55203","1","30008"
"55205","2","9857"
"55206","2","23916"
"55207","1","11044"
"55209","2","29600"
"55211","1","18564"
"55212","1","22241"
"55215","2","30490"
"55217","2","30490"
"55222","1","3624"
"55223","5","-1"
"55224","4","11909"
"55225","2","30389"
"55226","2","27047"
"55230","2","18196"
"55232","2","6538"
"55233","1","8825"
"55234","1","8825"
"55236","2","28936"
"55237","2","30507"
"55238","2","30509"
"55239","2","8328"
"55241","1","19812"
"55243","2","29349"
"55244","1","30239"
"55248","2","14418"
"55249","1","30516"
"55250","2","30239"
"55251","1","30516"
"55252","2","30239"
"55253","2","14520"
"83566","1","51699"
"83567","1","39464"
"83569","1","51748"
"83570","1","51834"
"83571","2","32045"
"83574","2","51756"
"83575","1","36617"
"83577","2","51840"
"83579","2","51843"
"83580","2","50715"
"83583","1","43683"
"83585","1","51847"
"83586","2","14915"
"83588","2","8119"
"83590","2","41153"
"83591","2","962"
"83592","2","43168"
"83594","2","49528"
"83596","1","43452"
"83597","2","7191"
"83598","1","45026"
"83599","1","51428"
"83600","2","16420"
"83601","1","35600"
"83602","2","8119"
"83603","2","35146"
"83604","1","4779"
"83605","2","8119"
"83607","1","51865"
"83608","2","51868"
"83609","2","35600"
"83610","2","24002"
"83611","2","24002"
"83613","1","9738"
"83614","2","5440"
"3400","2","1628"
"3401","1","1960"
"3402","2","18"
"3403","2","47"
